time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-08-23T17:53:01.242Z,-61.9038,161.4761,10,4.6,mb,11,151,7.545,1.28,us,us7000i421,2022-11-01T15:14:36.040Z,Balleny Islands region,earthquake,14.01,1.942,0.158,12,reviewed,us,us
2022-08-16T07:09:49.051Z,-54.8013,158.6041,10,5.5,mww,50,56,0.366,0.97,us,us6000ib8t,2022-10-28T02:26:20.040Z,Macquarie Island region,earthquake,6.99,1.778,0.053,34,reviewed,us,us
2022-07-26T05:32:29.883Z,-61.9093,162.5107,10,4.9,mb,24,87,7.664,0.32,us,us6000i8bz,2022-10-01T22:09:34.040Z,Balleny Islands region,earthquake,8.43,1.864,0.119,22,reviewed,us,us
2022-07-22T23:29:11.173Z,-62.6758,155.6314,10,4.6,mb,24,109,8.382,0.8,us,us6000i775,2022-09-27T16:57:07.040Z,Balleny Islands region,earthquake,11.93,1.884,0.116,22,reviewed,us,us
2022-07-21T16:17:33.717Z,-62.1416,160.9023,10,4.9,mb,39,95,7.733,0.43,us,us7000hsfr,2022-09-27T16:57:12.040Z,Balleny Islands region,earthquake,9.22,1.854,0.097,40,reviewed,us,us
2022-06-28T15:09:58.648Z,-44.9201,167.3332,84.901,4.5,mb,16,59,0.559,0.59,us,us7000hkux,2022-09-03T21:03:46.040Z,South Island of New Zealand,earthquake,5.27,7.357,0.181,11,reviewed,us,us
2022-06-11T18:45:50.688Z,-62.0557,161.6962,10,5,mb,42,53,15.54,0.8,us,us7000hhts,2022-08-21T00:16:08.040Z,Balleny Islands region,earthquake,13.8,1.8,0.109,29,reviewed,us,us
2022-06-11T16:03:53.946Z,-62.2997,163.4971,10,4.6,mb,19,107,8.176,1.01,us,us7000hhtk,2022-08-21T00:16:04.040Z,Balleny Islands region,earthquake,12.6,1.9,0.125,19,reviewed,us,us
2022-05-19T16:19:05.526Z,-53.9875,159.189,7.11,4.6,mb,20,123,0.53,0.62,us,us7000hcfr,2022-07-24T02:40:24.040Z,Macquarie Island region,earthquake,8.1,5.4,0.207,7,reviewed,us,us
2022-05-19T15:09:14.142Z,-54.0747,159.0499,10,4.5,mb,33,130,0.428,0.82,us,us7000hcfp,2022-07-24T02:40:21.040Z,Macquarie Island region,earthquake,6.3,1.9,0.14,15,reviewed,us,us
2022-05-19T13:17:05.055Z,-53.9602,159.1332,10,4.5,mb,20,128,9.867,0.52,us,us7000hcfl,2022-07-24T02:40:20.040Z,Macquarie Island region,earthquake,6.8,1.9,0.136,16,reviewed,us,us
2022-05-19T10:13:31.625Z,-54.132,159.0545,10,6.9,mww,127,45,0.371,0.97,us,us6000hm9j,2024-01-18T16:36:05.492Z,Macquarie Island region,earthquake,7.3,1.7,0.078,16,reviewed,us,us
2022-05-19T10:10:55.795Z,-54.019,159.1177,10,5.6,mb,97,88,0.489,0.76,us,us6000hm9e,2022-07-24T02:40:15.040Z,Macquarie Island region,earthquake,10.5,1.7,0.088,45,reviewed,us,us
2022-05-02T18:59:24.371Z,-62.7533,166.3425,10,4.9,mb,47,34,14.909,0.95,us,us7000h6eu,2022-07-09T21:39:51.040Z,Balleny Islands region,earthquake,12.2,1.8,0.104,29,reviewed,us,us
2022-04-20T19:13:59.291Z,-61.1837,153.8899,10,5.8,mww,,47,18.94,0.7,us,us6000hf2z,2022-06-26T01:20:11.040Z,Balleny Islands region,earthquake,13.6,1.8,0.069,20,reviewed,us,us
2022-04-19T07:07:10.346Z,-61.6873,154.5792,10,5.4,mww,,40,7.571,0.68,us,us7000h3ag,2022-06-26T01:19:38.040Z,Balleny Islands region,earthquake,10.3,1.7,0.098,10,reviewed,us,us
2022-03-06T05:26:45.166Z,-45.0519,167.4912,86.21,4.5,mb,,39,0.476,0.7,us,us6000h2hj,2022-05-14T21:52:18.040Z,"44 km NNW of Te Anau, New Zealand",earthquake,6.1,4,0.121,22,reviewed,us,us
2022-02-21T03:06:45.036Z,-41.752,173.6512,36.39,5.2,mww,,67,0.558,1.08,us,us7000gmji,2022-05-04T13:39:09.040Z,"36 km SW of Blenheim, New Zealand",earthquake,2.9,5.2,0.083,14,reviewed,us,us
2022-02-20T16:55:50.309Z,-43.0631,173.4035,7.79,4.5,mb,,144,0.286,0.5,us,us7000gmgf,2022-05-04T13:38:59.040Z,"55 km E of Amberley, New Zealand",earthquake,3.4,1.6,0.243,8,reviewed,us,us
2022-02-13T10:45:49.724Z,-44.0617,168.6747,10,4.7,mb,,76,0.803,0.6,us,us7000gki0,2022-04-30T14:18:06.040Z,"80 km NNW of Wanaka, New Zealand",earthquake,4,1.9,0.148,14,reviewed,us,us
2022-02-07T06:02:53.356Z,-46.8096,165.1552,10,4.6,mb,,112,1.234,0.43,us,us7000gk0a,2022-04-19T17:39:57.040Z,"225 km WSW of Riverton, New Zealand",earthquake,7.1,1.9,0.222,5,reviewed,us,us
2022-02-05T17:31:46.923Z,-47.2449,165.3745,15.13,5,mww,,58,1.404,0.77,us,us7000gi9j,2022-04-19T17:38:36.040Z,"224 km WSW of Riverton, New Zealand",earthquake,8.7,3.3,0.083,14,reviewed,us,us
2022-02-02T04:24:30.416Z,-49.8546,163.2234,10,5.2,mww,,60,4.359,0.8,us,us7000gh7u,2022-08-06T12:08:24.642Z,"Auckland Islands, New Zealand region",earthquake,9.6,1.7,0.083,14,reviewed,us,us
2022-01-26T16:36:19.144Z,-63.5219,170.1107,10,5.6,mww,,83,14.305,0.78,us,us7000gfjs,2022-04-09T20:19:07.040Z,Balleny Islands region,earthquake,12.4,1.8,0.086,13,reviewed,us,us
2022-01-25T02:24:30.692Z,-60.6193,152.9558,10,4.5,mb,,124,17.233,0.49,us,us7000ggzl,2022-04-09T20:19:00.040Z,west of Macquarie Island,earthquake,15.8,1.9,0.145,14,reviewed,us,us
2021-12-12T09:45:02.503Z,-60.7916,153.8235,10,5.3,mww,,56,17.015,0.81,us,us6000gbwk,2022-02-24T21:00:34.040Z,west of Macquarie Island,earthquake,11.9,1.9,0.089,12,reviewed,us,us
2021-12-12T09:05:27.162Z,-61.2039,153.61,10,4.5,mb,,105,16.615,0.6,us,us6000gcsb,2022-02-24T21:01:49.040Z,Balleny Islands region,earthquake,10.7,1.7,0.113,26,reviewed,us,us
2021-12-12T08:58:07.352Z,-60.7956,154.1393,10,6.6,mww,,122,6.821,0.58,us,us6000gbls,2022-02-24T21:00:12.040Z,west of Macquarie Island,earthquake,11.8,1.9,0.083,14,reviewed,us,us
2021-11-18T15:29:29.500Z,-61.8803,166.7,10,4.5,mb,,155,8.45,0.7,us,us7000fwhg,2022-01-22T20:52:11.040Z,Balleny Islands region,earthquake,14.4,2,0.128,19,reviewed,us,us
2021-11-04T16:36:53.345Z,-48.2716,165.2533,10,5.5,mww,,84,2.32,0.76,us,us7000frfx,2022-01-14T17:59:01.040Z,"297 km SW of Bluff, New Zealand",earthquake,6.8,1.8,0.089,12,reviewed,us,us
2021-11-02T17:00:46.657Z,-62.5813,155.4551,10,5.4,mww,,81,8.309,0.65,us,us7000fqw8,2022-01-14T17:58:55.040Z,Balleny Islands region,earthquake,10.7,1.8,0.098,10,reviewed,us,us
2021-10-19T21:11:20.886Z,-46.8218,165.609,18.26,4.7,mb,,75,0.989,0.95,us,us6000fvzd,2021-12-25T22:58:49.040Z,"191 km WSW of Riverton, New Zealand",earthquake,7.5,3.6,0.108,26,reviewed,us,us
